,ID,Name,Age,Photo,Nationality,Club,Club Logo,Value,Wage,Special,Preferred Foot,
7290,224165,J. Huentelaf,29,https://cdn.sofifa.org/players/4/19/224165.png,Chile,CD Universidad de Concepción,https://cdn.sofifa.org/teams/2/light/112534.png,€875K,€3K,1680,Right,
7291,231077,M. Frýdek,26,https://cdn.sofifa.org/players/4/19/231077.png,Czech Republic,Sparta Praha,https://cdn.sofifa.org/teams/2/light/267.png,€1.1M,€1K,1932,Left,
7292,209830,Q. Beunardeau,24,https://cdn.sofifa.org/players/4/19/209830.png,France,CD Aves,https://cdn.sofifa.org/teams/2/light/666.png,€825K,€3K,1173,Right,
7293,219558,G. Koomson,23,https://cdn.sofifa.org/players/4/19/219558.png,Ghana,SK Brann,https://cdn.sofifa.org/teams/2/light/919.png,€1.2M,€2K,1759,Right,
7294,172198,J. Moulin,32,https://cdn.sofifa.org/players/4/19/172198.png,France,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€525K,€9K,1091,Right,
7295,176038,J. Akpala,31,https://cdn.sofifa.org/players/4/19/176038.png,Nigeria,Al Faisaly,https://cdn.sofifa.org/teams/2/light/112389.png,€800K,€11K,1681,Right,
7296,182694,J. Mattock,28,https://cdn.sofifa.org/players/4/19/182694.png,England,Rotherham United,https://cdn.sofifa.org/teams/2/light/1797.png,€700K,€13K,1748,Left,
7297,194726,J. Ahlmann,27,https://cdn.sofifa.org/players/4/19/194726.png,Denmark,Aalborg BK,https://cdn.sofifa.org/teams/2/light/820.png,€825K,€6K,1792,Left,
7298,202663,D. Horgan,25,https://cdn.sofifa.org/players/4/19/202663.png,Republic of Ireland,Hibernian,https://cdn.sofifa.org/teams/2/light/81.png,€1.1M,€3K,1739,Right,
7299,234151,David Carmona,21,https://cdn.sofifa.org/players/4/19/234151.png,Spain,Cádiz CF,https://cdn.sofifa.org/teams/2/light/1968.png,€1.1M,€3K,1735,Right,
7300,191655,Kim Seung Gyu,27,https://cdn.sofifa.org/players/4/19/191655.png,Korea Republic,Vissel Kobe,https://cdn.sofifa.org/teams/2/light/101146.png,€725K,€3K,1076,Right,
7301,215208,E. Isnaldo,24,https://cdn.sofifa.org/players/4/19/215208.png,Argentina,Defensa y Justicia,https://cdn.sofifa.org/teams/2/light/111710.png,€1.2M,€5K,1686,Left,
7302,224424,R. Neudecker,21,https://cdn.sofifa.org/players/4/19/224424.png,Germany,FC St. Pauli,https://cdn.sofifa.org/teams/2/light/110329.png,€1.5M,€6K,1770,Left,
7303,238504,A. Bassi,20,https://cdn.sofifa.org/players/4/19/238504.png,Morocco,AS Nancy Lorraine,https://cdn.sofifa.org/teams/2/light/1823.png,€1.3M,€3K,1773,Right,
7304,244648,M. Barać,23,https://cdn.sofifa.org/players/4/19/244648.png,Croatia,SK Rapid Wien,https://cdn.sofifa.org/teams/2/light/254.png,€950K,€6K,1600,Right,
7305,214441,A. Contreras,25,https://cdn.sofifa.org/players/4/19/214441.png,Chile,Universidad de Chile,https://cdn.sofifa.org/teams/2/light/15029.png,€1M,€5K,1588,Right,
7306,233897,M. Fall,26,https://cdn.sofifa.org/players/4/19/233897.png,Senegal,KAS Eupen,https://cdn.sofifa.org/teams/2/light/2013.png,€1.1M,€6K,1736,Right,
7307,244393,Gonzalo Villar,20,https://cdn.sofifa.org/players/4/19/244393.png,Spain,Elche CF,https://cdn.sofifa.org/teams/2/light/468.png,€1.6M,€2K,1764,Right,
7308,183465,J. Rodwell,27,https://cdn.sofifa.org/players/4/19/183465.png,England,Blackburn Rovers,https://cdn.sofifa.org/teams/2/light/3.png,€925K,€16K,1894,Right,
7309,214187,C. Bejarano,33,https://cdn.sofifa.org/players/4/19/214187.png,Equatorial Guinea,América de Cali,https://cdn.sofifa.org/teams/2/light/101099.png,€450K,€1K,1113,Right,
7310,220075,M. Kanno,23,https://cdn.sofifa.org/players/4/19/220075.png,Saudi Arabia,Al Hilal,https://cdn.sofifa.org/teams/2/light/605.png,€1.2M,€12K,1882,Right,
7311,229803,E. Taffertshofer,23,https://cdn.sofifa.org/players/4/19/229803.png,Germany,SV Sandhausen,https://cdn.sofifa.org/teams/2/light/110178.png,€1M,€3K,1727,Right,
7312,235947,J. Brunetta,21,https://cdn.sofifa.org/players/4/19/235947.png,Argentina,Belgrano de Córdoba,https://cdn.sofifa.org/teams/2/light/111022.png,€1.6M,€5K,1800,Right,
7313,239787,G. Torres,22,https://cdn.sofifa.org/players/4/19/239787.png,Colombia,Atlético Nacional,https://cdn.sofifa.org/teams/2/light/101100.png,€1.5M,€2K,1776,Right,
7314,184747,C. Martin,29,https://cdn.sofifa.org/players/4/19/184747.png,Scotland,Hull City,https://cdn.sofifa.org/teams/2/light/1952.png,€900K,€19K,1738,Right,
7315,193195,N. Ben Khalifa,26,https://cdn.sofifa.org/players/4/19/193195.png,Switzerland,FC St. Gallen,https://cdn.sofifa.org/teams/2/light/898.png,€1.1M,€7K,1741,Right,
7316,231596,J. Contreras,23,https://cdn.sofifa.org/players/4/19/231596.png,Venezuela,La Berrichonne de Châteauroux,https://cdn.sofifa.org/teams/2/light/212.png,€975K,€2K,957,Right,
7317,138413,M. Kilgallon,34,https://cdn.sofifa.org/players/4/19/138413.png,England,Hamilton Academical FC,https://cdn.sofifa.org/teams/2/light/184.png,€270K,€3K,1491,Left,
7318,214957,H. Osorio,30,https://cdn.sofifa.org/players/4/19/214957.png,Colombia,Rionegro Águilas,https://cdn.sofifa.org/teams/2/light/112578.png,€875K,€1K,1670,Right,
7319,234413,F. Müller,25,https://cdn.sofifa.org/players/4/19/234413.png,Germany,SV Sandhausen,https://cdn.sofifa.org/teams/2/light/110178.png,€1.1M,€3K,1850,Left,
7320,234925,K. Pierie,17,https://cdn.sofifa.org/players/4/19/234925.png,Netherlands,SC Heerenveen,https://cdn.sofifa.org/teams/2/light/1913.png,€1.2M,€2K,1657,Left,
7321,219566,F. Friday,23,https://cdn.sofifa.org/players/4/19/219566.png,Nigeria,AZ Alkmaar,https://cdn.sofifa.org/teams/2/light/1906.png,€1.2M,€6K,1619,Right,
7322,243630,J. David,18,https://cdn.sofifa.org/players/4/19/243630.png,Canada,KAA Gent,https://cdn.sofifa.org/teams/2/light/674.png,€1.9M,€5K,1525,Right,
7323,208047,Kim In Seong,28,https://cdn.sofifa.org/players/4/19/208047.png,Korea Republic,Ulsan Hyundai FC,https://cdn.sofifa.org/teams/2/light/1473.png,€900K,€4K,1638,Right,
7324,225455,V. Dávila,20,https://cdn.sofifa.org/players/4/19/225455.png,Chile,Club Necaxa,https://cdn.sofifa.org/teams/2/light/101121.png,€1.3M,€5K,1713,Left,
7325,232623,Y. Ideguchi,21,https://cdn.sofifa.org/players/4/19/232623.png,Japan,SpVgg Greuther Fürth,https://cdn.sofifa.org/teams/2/light/165.png,€1.3M,€11K,1797,Right,
7326,192431,Mario Ortíz,29,https://cdn.sofifa.org/players/4/19/192431.png,Spain,CF Reus Deportiu,https://cdn.sofifa.org/teams/2/light/110854.png,€850K,€4K,1784,Right,
7327,192687,Roberson,29,https://cdn.sofifa.org/players/4/19/192687.png,Brazil,Jeju United FC,https://cdn.sofifa.org/teams/2/light/1478.png,€900K,€12K,1658,Left,
7328,205232,D. McGeouch,25,https://cdn.sofifa.org/players/4/19/205232.png,Scotland,Sunderland,https://cdn.sofifa.org/teams/2/light/106.png,€1.1M,€6K,1774,Right,
7329,215216,A. Niz,30,https://cdn.sofifa.org/players/4/19/215216.png,Argentina,Club Atlético Tigre,https://cdn.sofifa.org/teams/2/light/111715.png,€675K,€6K,1561,Right,
7330,225200,Kike Barja,21,https://cdn.sofifa.org/players/4/19/225200.png,Spain,CA Osasuna,https://cdn.sofifa.org/teams/2/light/479.png,€1.3M,€3K,1667,Right,
7331,231601,Dalmau,24,https://cdn.sofifa.org/players/4/19/231601.png,Spain,Heracles Almelo,https://cdn.sofifa.org/teams/2/light/100634.png,€1.2M,€4K,1626,Right,
7332,240561,G. Bouzoukis,20,https://cdn.sofifa.org/players/4/19/240561.png,Greece,Panathinaikos FC,https://cdn.sofifa.org/teams/2/light/1884.png,€1.5M,€1K,1719,Left,
7333,214194,A. Correa,24,https://cdn.sofifa.org/players/4/19/214194.png,Colombia,La Equidad,https://cdn.sofifa.org/teams/2/light/112523.png,€1M,€1K,1723,Left,
7334,221619,V. Cabrera,25,https://cdn.sofifa.org/players/4/19/221619.png,Argentina,Montreal Impact,https://cdn.sofifa.org/teams/2/light/111139.png,€950K,€3K,1595,Right,
7335,182451,Cheng Yuelei,30,https://cdn.sofifa.org/players/4/19/182451.png,China PR,Guangzhou R&F; FC,https://cdn.sofifa.org/teams/2/light/112429.png,€575K,€5K,1010,Right,
7336,202676,A. Taggart,25,https://cdn.sofifa.org/players/4/19/202676.png,Australia,Brisbane Roar,https://cdn.sofifa.org/teams/2/light/111395.png,€1.1M,€3K,1732,Right,
7337,224436,S. Väisänen,24,https://cdn.sofifa.org/players/4/19/224436.png,Finland,Crotone,https://cdn.sofifa.org/teams/2/light/110734.png,€950K,€5K,1585,Right,
7338,225204,Raúl Guti,21,https://cdn.sofifa.org/players/4/19/225204.png,Spain,Real Zaragoza,https://cdn.sofifa.org/teams/2/light/244.png,€1.3M,€3K,1802,Right,
7339,114356,M. Wölfli,35,https://cdn.sofifa.org/players/4/19/114356.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,€210K,€4K,1063,Right,
7340,193716,D. Wilson,26,https://cdn.sofifa.org/players/4/19/193716.png,Scotland,Colorado Rapids,https://cdn.sofifa.org/teams/2/light/694.png,€925K,€3K,1581,Left,
7341,200629,A. Santurro,26,https://cdn.sofifa.org/players/4/19/200629.png,Italy,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€800K,€9K,1133,Right,
7342,208309,I. Cissé,24,https://cdn.sofifa.org/players/4/19/208309.png,Guinea,Fulham,https://cdn.sofifa.org/teams/2/light/144.png,€1M,€16K,1801,Right,
7343,223157,A. Novakovich,21,https://cdn.sofifa.org/players/4/19/223157.png,United States,Fortuna Sittard,https://cdn.sofifa.org/teams/2/light/634.png,€1.3M,€11K,1565,Right,
7344,172470,N. Pedersen,30,https://cdn.sofifa.org/players/4/19/172470.png,Denmark,FC Emmen,https://cdn.sofifa.org/teams/2/light/100628.png,€875K,€4K,1658,Right,
7345,189110,P. Hanlon,28,https://cdn.sofifa.org/players/4/19/189110.png,Scotland,Hibernian,https://cdn.sofifa.org/teams/2/light/81.png,€850K,€3K,1580,Left,
7346,193206,O. Lee,26,https://cdn.sofifa.org/players/4/19/193206.png,England,Heart of Midlothian,https://cdn.sofifa.org/teams/2/light/80.png,€1M,€4K,1891,Right,
7347,209335,K. Haugen,24,https://cdn.sofifa.org/players/4/19/209335.png,Norway,Molde FK,https://cdn.sofifa.org/teams/2/light/417.png,€1M,€3K,1831,Left,
7348,233911,Matos,23,https://cdn.sofifa.org/players/4/19/233911.png,Spain,Cádiz CF,https://cdn.sofifa.org/teams/2/light/1968.png,€1.1M,€4K,1712,Left,
7349,192439,M. Davidson,30,https://cdn.sofifa.org/players/4/19/192439.png,Scotland,St. Johnstone FC,https://cdn.sofifa.org/teams/2/light/100804.png,€825K,€3K,1852,Right,
7350,215480,A. Boljević,22,https://cdn.sofifa.org/players/4/19/215480.png,Montenegro,Waasland-Beveren,https://cdn.sofifa.org/teams/2/light/110913.png,€1.2M,€5K,1641,Right,
7351,232120,S. Moore,21,https://cdn.sofifa.org/players/4/19/232120.png,United States,CF Reus Deportiu,https://cdn.sofifa.org/teams/2/light/110854.png,€1.3M,€6K,1761,Right,
7352,232376,T. Aoki,28,https://cdn.sofifa.org/players/4/19/232376.png,Japan,Urawa Red Diamonds,https://cdn.sofifa.org/teams/2/light/111575.png,€725K,€5K,1817,Right,
7353,238008,J. Elliott,22,https://cdn.sofifa.org/players/4/19/238008.png,England,Philadelphia Union,https://cdn.sofifa.org/teams/2/light/112134.png,€1M,€3K,1400,Right,
7354,197817,H. Mosquera,31,https://cdn.sofifa.org/players/4/19/197817.png,Colombia,Rionegro Águilas,https://cdn.sofifa.org/teams/2/light/112578.png,€600K,€1K,1469,Right,
7355,201401,Campabadal,25,https://cdn.sofifa.org/players/4/19/201401.png,Spain,CD Lugo,https://cdn.sofifa.org/teams/2/light/110831.png,€975K,€4K,1667,Right,
7356,214201,C. Alzáte,30,https://cdn.sofifa.org/players/4/19/214201.png,Colombia,Jaguares de Córdoba,https://cdn.sofifa.org/teams/2/light/112903.png,€850K,€1K,1783,Right,
7357,214969,F. Godoy,28,https://cdn.sofifa.org/players/4/19/214969.png,Argentina,Club Atlético Aldosivi,https://cdn.sofifa.org/teams/2/light/111707.png,€725K,€7K,1752,Right,
7358,230074,E. Kwateng,21,https://cdn.sofifa.org/players/4/19/230074.png,France,FC Nantes,https://cdn.sofifa.org/teams/2/light/71.png,€1.1M,€6K,1645,Right,
7359,204475,Lobato,29,https://cdn.sofifa.org/players/4/19/204475.png,Spain,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,€875K,€4K,1797,Left,
7360,238779,J. Verlaat,22,https://cdn.sofifa.org/players/4/19/238779.png,Netherlands,SV Sandhausen,https://cdn.sofifa.org/teams/2/light/110178.png,€1M,€3K,1361,Right,
7361,179899,A. Skúlason,31,https://cdn.sofifa.org/players/4/19/179899.png,Iceland,Sporting Lokeren,https://cdn.sofifa.org/teams/2/light/2007.png,€575K,€6K,1929,Left,
7362,190651,M. Martínez,34,https://cdn.sofifa.org/players/4/19/190651.png,Argentina,Belgrano de Córdoba,https://cdn.sofifa.org/teams/2/light/111022.png,€270K,€6K,1469,Right,
7363,208316,A. Blomqvist,26,https://cdn.sofifa.org/players/4/19/208316.png,Sweden,IFK Norrköping,https://cdn.sofifa.org/teams/2/light/702.png,€1.1M,€3K,1813,Right,
7364,213948,D. Holmes,23,https://cdn.sofifa.org/players/4/19/213948.png,United States,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€1.2M,€14K,1643,Right,
7365,224956,D. Crowley,20,https://cdn.sofifa.org/players/4/19/224956.png,England,Willem II,https://cdn.sofifa.org/teams/2/light/1907.png,€1.3M,€3K,1707,Right,
7366,234172,B. Bese,24,https://cdn.sofifa.org/players/4/19/234172.png,Hungary,Le Havre AC,https://cdn.sofifa.org/teams/2/light/1738.png,€975K,€3K,1703,Right,
7367,240060,M. Aarons,18,https://cdn.sofifa.org/players/4/19/240060.png,England,Norwich City,https://cdn.sofifa.org/teams/2/light/1792.png,€1.6M,€4K,1695,Right,
7368,237245,E. Segura,21,https://cdn.sofifa.org/players/4/19/237245.png,Colombia,Atlético Huila,https://cdn.sofifa.org/teams/2/light/112528.png,€1.4M,€1K,1458,Right,
7369,174013,Olmo,33,https://cdn.sofifa.org/players/4/19/174013.png,Spain,CF Reus Deportiu,https://cdn.sofifa.org/teams/2/light/110854.png,€375K,€4K,1660,Left,
7370,183741,M. Zullo,29,https://cdn.sofifa.org/players/4/19/183741.png,Australia,Sydney FC,https://cdn.sofifa.org/teams/2/light/111400.png,€675K,€4K,1867,Left,
7371,212158,O. Osawe,24,https://cdn.sofifa.org/players/4/19/212158.png,Nigeria,FC Ingolstadt 04,https://cdn.sofifa.org/teams/2/light/111239.png,€1.2M,€10K,1612,Right,
7372,213694,K. Gorré,23,https://cdn.sofifa.org/players/4/19/213694.png,Netherlands,CD Nacional,https://cdn.sofifa.org/teams/2/light/1891.png,€1.2M,€5K,1699,Right,
7373,223934,B. Yardımcı,25,https://cdn.sofifa.org/players/4/19/223934.png,Turkey,Bursaspor,https://cdn.sofifa.org/teams/2/light/742.png,€900K,€6K,1696,Right,
7374,229054,L. Gör,27,https://cdn.sofifa.org/players/4/19/229054.png,Turkey,BB Erzurumspor,https://cdn.sofifa.org/teams/2/light/749.png,€900K,€6K,1358,Left,
7375,230334,Jessé Ferdeira,26,https://cdn.sofifa.org/players/4/19/230334.png,Brazil,América FC (Minas Gerais),https://cdn.sofifa.org/teams/2/light/112001.png,€750K,€6K,1766,Left,
7376,237502,D. Johnsen,20,https://cdn.sofifa.org/players/4/19/237502.png,Norway,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€1.5M,€6K,1694,Right,
7377,239550,A. Gravillon,20,https://cdn.sofifa.org/players/4/19/239550.png,France,Pescara,https://cdn.sofifa.org/teams/2/light/200.png,€1.8M,€2K,1461,Right,
7378,240574,A. Brighenti,30,https://cdn.sofifa.org/players/4/19/240574.png,Italy,US Cremonese,https://cdn.sofifa.org/teams/2/light/111434.png,€875K,€2K,1650,Right,
7379,195262,A. Grimaldi,27,https://cdn.sofifa.org/players/4/19/195262.png,Germany,TSV 1860 München,https://cdn.sofifa.org/teams/2/light/33.png,€1M,€4K,1652,Right,
7380,215999,D. Díaz,32,https://cdn.sofifa.org/players/4/19/215999.png,Chile,Curicó Unido,https://cdn.sofifa.org/teams/2/light/112655.png,€525K,€2K,1408,Right,
7381,201408,S. D'Elia,29,https://cdn.sofifa.org/players/4/19/201408.png,Italy,Ascoli,https://cdn.sofifa.org/teams/2/light/1847.png,€675K,€2K,1746,Left,
7382,221376,A. Puljić,30,https://cdn.sofifa.org/players/4/19/221376.png,Croatia,Al Faisaly,https://cdn.sofifa.org/teams/2/light/112389.png,€675K,€9K,1545,Right,
7383,238784,B. Rother,21,https://cdn.sofifa.org/players/4/19/238784.png,Germany,1. FC Magdeburg,https://cdn.sofifa.org/teams/2/light/110588.png,€1.1M,€4K,1691,Right,
7384,239808,M. Sáček,21,https://cdn.sofifa.org/players/4/19/239808.png,Czech Republic,Sparta Praha,https://cdn.sofifa.org/teams/2/light/267.png,€1.5M,€1K,1823,Right,
7385,206529,F. Boli,24,https://cdn.sofifa.org/players/4/19/206529.png,Ivory Coast,Stabæk Fotball,https://cdn.sofifa.org/teams/2/light/917.png,€1.2M,€2K,1633,Right,
7386,214721,F. Falcone,28,https://cdn.sofifa.org/players/4/19/214721.png,Argentina,Boavista FC,https://cdn.sofifa.org/teams/2/light/1898.png,€925K,€4K,1560,Right,
7387,228033,Chi Zhongguo,28,https://cdn.sofifa.org/players/4/19/228033.png,China PR,Beijing Sinobo Guoan FC,https://cdn.sofifa.org/teams/2/light/111768.png,€900K,€8K,1832,Right,
7388,233409,R. Gumny,20,https://cdn.sofifa.org/players/4/19/233409.png,Poland,Lech Poznań,https://cdn.sofifa.org/teams/2/light/873.png,€1.8M,€3K,1621,Right,
7389,223426,B. Zech,27,https://cdn.sofifa.org/players/4/19/223426.png,Austria,SCR Altach,https://cdn.sofifa.org/teams/2/light/15009.png,€750K,€5K,1519,Right,
7390,228290,J. Laporte,24,https://cdn.sofifa.org/players/4/19/228290.png,France,Clermont Foot 63,https://cdn.sofifa.org/teams/2/light/1815.png,€975K,€3K,1446,Right,
7391,231874,J. Horn,21,https://cdn.sofifa.org/players/4/19/231874.png,Germany,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€1.1M,€5K,1664,Left,
7392,183490,J. van den Bergh,31,https://cdn.sofifa.org/players/4/19/183490.png,Germany,Holstein Kiel,https://cdn.sofifa.org/teams/2/light/576.png,€575K,€5K,1730,Left,
7393,183746,A. Vršajevič,32,https://cdn.sofifa.org/players/4/19/183746.png,Bosnia Herzegovina,Akhisar Belediyespor,https://cdn.sofifa.org/teams/2/light/111340.png,€500K,€7K,1876,Right,
7394,186562,J. Magennis,27,https://cdn.sofifa.org/players/4/19/186562.png,Northern Ireland,Bolton Wanderers,https://cdn.sofifa.org/teams/2/light/4.png,€950K,€5K,1784,Right,
7395,208323,C. Rivieyran,27,https://cdn.sofifa.org/players/4/19/208323.png,France,Chamois Niortais Football Club,https://cdn.sofifa.org/teams/2/light/1813.png,€750K,€3K,1775,Right,
7396,243907,D. Koita,18,https://cdn.sofifa.org/players/4/19/243907.png,France,En Avant de Guingamp,https://cdn.sofifa.org/teams/2/light/62.png,€1.3M,€4K,1631,Right,
7397,208324,P. Polomat,24,https://cdn.sofifa.org/players/4/19/208324.png,France,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€975K,€9K,1797,Left,
7398,212932,Y. Ono,25,https://cdn.sofifa.org/players/4/19/212932.png,Japan,Sagan Tosu,https://cdn.sofifa.org/teams/2/light/113160.png,€1.1M,€3K,1781,Right,
7399,222660,Hwang Hyun Soo,22,https://cdn.sofifa.org/players/4/19/222660.png,Korea Republic,FC Seoul,https://cdn.sofifa.org/teams/2/light/982.png,€1M,€3K,1494,Right,
7400,232132,Joaquín,22,https://cdn.sofifa.org/players/4/19/232132.png,Spain,Real Valladolid CF,https://cdn.sofifa.org/teams/2/light/462.png,€975K,€6K,1669,Right,
7401,232388,Vitor Costa,24,https://cdn.sofifa.org/players/4/19/232388.png,Brazil,CD Aves,https://cdn.sofifa.org/teams/2/light/666.png,€1M,€4K,1818,Left,
7402,203461,H. Kryeziu,25,https://cdn.sofifa.org/players/4/19/203461.png,Kosovo,FC Zürich,https://cdn.sofifa.org/teams/2/light/894.png,€1M,€6K,1848,Right,
7403,220357,J. Bajandouh,25,https://cdn.sofifa.org/players/4/19/220357.png,Saudi Arabia,Al Ittihad,https://cdn.sofifa.org/teams/2/light/607.png,€975K,€12K,1798,Right,
7404,223686,T. Wellenreuther,22,https://cdn.sofifa.org/players/4/19/223686.png,Germany,Willem II,https://cdn.sofifa.org/teams/2/light/1907.png,€925K,€3K,1127,Right,
7405,242374,M. Barrow,19,https://cdn.sofifa.org/players/4/19/242374.png,Gambia,Atalanta,https://cdn.sofifa.org/teams/2/light/39.png,€1.9M,€6K,1578,Right,
7406,187334,L. Hallenius,29,https://cdn.sofifa.org/players/4/19/187334.png,Sweden,GIF Sundsvall,https://cdn.sofifa.org/teams/2/light/1596.png,€900K,€2K,1680,Right,
7407,229575,D. Mancini,21,https://cdn.sofifa.org/players/4/19/229575.png,Argentina,AJ Auxerre,https://cdn.sofifa.org/teams/2/light/57.png,€1.5M,€11K,1771,Right,
7408,176583,L. Álvarez,33,https://cdn.sofifa.org/players/4/19/176583.png,Uruguay,Rionegro Águilas,https://cdn.sofifa.org/teams/2/light/112578.png,€450K,€1K,1010,Right,
7409,209608,D. Burbano,30,https://cdn.sofifa.org/players/4/19/209608.png,Colombia,Independiente Santa Fe,https://cdn.sofifa.org/teams/2/light/101104.png,€850K,€2K,1769,Right,
7410,215240,M. Fissore,27,https://cdn.sofifa.org/players/4/19/215240.png,Argentina,San Martín de San Juan,https://cdn.sofifa.org/teams/2/light/111713.png,€850K,€6K,1753,Right,
7411,165064,J. Promes,34,https://cdn.sofifa.org/players/4/19/165064.png,Netherlands,VVV-Venlo,https://cdn.sofifa.org/teams/2/light/100651.png,€270K,€3K,1649,Right,
7412,237000,R. Cannon,20,https://cdn.sofifa.org/players/4/19/237000.png,United States,FC Dallas,https://cdn.sofifa.org/teams/2/light/695.png,€1.4M,€2K,1695,Right,
7413,239048,H. Akbunar,24,https://cdn.sofifa.org/players/4/19/239048.png,Turkey,Göztepe SK,https://cdn.sofifa.org/teams/2/light/101026.png,€1.1M,€8K,1610,Left,
7414,241096,S. Tonali,18,https://cdn.sofifa.org/players/4/19/241096.png,Italy,Brescia,https://cdn.sofifa.org/teams/2/light/190.png,€1.8M,€1K,1824,Right,
7415,190408,M. Reginiussen,30,https://cdn.sofifa.org/players/4/19/190408.png,Norway,Ranheim Fotball,https://cdn.sofifa.org/teams/2/light/112200.png,€825K,€2K,1863,Right,
7416,204489,S. Elbers,26,https://cdn.sofifa.org/players/4/19/204489.png,Netherlands,PEC Zwolle,https://cdn.sofifa.org/teams/2/light/1914.png,€1.1M,€5K,1678,Left,
7417,212169,J. Michel,26,https://cdn.sofifa.org/players/4/19/212169.png,France,Sporting Lokeren,https://cdn.sofifa.org/teams/2/light/2007.png,€1.1M,€6K,1801,Left,
7418,216265,U. Ikpeazu,23,https://cdn.sofifa.org/players/4/19/216265.png,England,Heart of Midlothian,https://cdn.sofifa.org/teams/2/light/80.png,€1.2M,€4K,1602,Right,
7419,237257,J. Yueill,21,https://cdn.sofifa.org/players/4/19/237257.png,United States,San Jose Earthquakes,https://cdn.sofifa.org/teams/2/light/111928.png,€1.3M,€3K,1798,Right,
7420,243401,André Vidigal,19,https://cdn.sofifa.org/players/4/19/243401.png,Portugal,Fortuna Sittard,https://cdn.sofifa.org/teams/2/light/634.png,€1.4M,€2K,1637,Left,
7421,184777,E. Herrera,29,https://cdn.sofifa.org/players/4/19/184777.png,Mexico,Santos Laguna,https://cdn.sofifa.org/teams/2/light/110144.png,€900K,€22K,1666,Right,
7422,206538,K. Stewart,24,https://cdn.sofifa.org/players/4/19/206538.png,England,Hull City,https://cdn.sofifa.org/teams/2/light/1952.png,€950K,€9K,1754,Right,
7423,214730,I. González,28,https://cdn.sofifa.org/players/4/19/214730.png,Chile,San Luis de Quillota,https://cdn.sofifa.org/teams/2/light/112668.png,€725K,€2K,1102,Right,
7424,224970,J. Dompé,22,https://cdn.sofifa.org/players/4/19/224970.png,France,KAA Gent,https://cdn.sofifa.org/teams/2/light/674.png,€1.2M,€7K,1816,Right,
7425,193482,Zequinha,31,https://cdn.sofifa.org/players/4/19/193482.png,Portugal,Vitória de Setúbal,https://cdn.sofifa.org/teams/2/light/665.png,€775K,€3K,1782,Right,
7426,231627,U. Sadiq,21,https://cdn.sofifa.org/players/4/19/231627.png,Nigeria,Rangers FC,https://cdn.sofifa.org/teams/2/light/86.png,€1.6M,€17K,1552,Right,
7427,146636,José Juan,39,https://cdn.sofifa.org/players/4/19/146636.png,Spain,Elche CF,https://cdn.sofifa.org/teams/2/light/468.png,€60K,€1K,1193,Left,
7428,216268,D. Watmore,24,https://cdn.sofifa.org/players/4/19/216268.png,England,Sunderland,https://cdn.sofifa.org/teams/2/light/106.png,€1.2M,€5K,1726,Right,
7429,230860,D. Poha,21,https://cdn.sofifa.org/players/4/19/230860.png,France,Stade Rennais FC,https://cdn.sofifa.org/teams/2/light/74.png,€1.3M,€9K,1907,Right,
7430,177100,T. Werner,32,https://cdn.sofifa.org/players/4/19/177100.png,Germany,VfB Stuttgart,https://cdn.sofifa.org/teams/2/light/36.png,€700K,€13K,1872,Left,
7431,224205,M. Barbieri,27,https://cdn.sofifa.org/players/4/19/224205.png,Argentina,Unión La Calera,https://cdn.sofifa.org/teams/2/light/112535.png,€950K,€7K,1733,Right,
7432,190669,O. Jansson,27,https://cdn.sofifa.org/players/4/19/190669.png,Sweden,Örebro SK,https://cdn.sofifa.org/teams/2/light/705.png,€725K,€2K,1067,Right,
7433,203982,J. Valencia,32,https://cdn.sofifa.org/players/4/19/203982.png,Colombia,Independiente Santa Fe,https://cdn.sofifa.org/teams/2/light/101104.png,€500K,€2K,1849,Left,
7434,205518,Y. Croizet,26,https://cdn.sofifa.org/players/4/19/205518.png,France,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,€1M,€4K,1856,Left,
7435,220878,M. Cacutalua,23,https://cdn.sofifa.org/players/4/19/220878.png,Germany,FC Erzgebirge Aue,https://cdn.sofifa.org/teams/2/light/506.png,€1M,€3K,1572,Right,
7436,228814,A. Green,19,https://cdn.sofifa.org/players/4/19/228814.png,England,Portsmouth,https://cdn.sofifa.org/teams/2/light/1790.png,€1.9M,€4K,1652,Right,
7437,166862,J. Wright,32,https://cdn.sofifa.org/players/4/19/166862.png,England,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,€525K,€5K,1437,Left,
7438,122574,S. Whittaker,34,https://cdn.sofifa.org/players/4/19/122574.png,Scotland,Hibernian,https://cdn.sofifa.org/teams/2/light/81.png,€250K,€3K,1883,Right,
